"State Code","County Code","Site Number","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Duration Description","Pollutant Standard","Date (Local)","Year","Day In Year (Local)","Units of Measure","Exceptional Data Type","Nonreg Observation Count","Observation Count","Observation Percent","Nonreg Arithmetic Mean","Arithmetic Mean","Nonreg First Maximum Value","First Maximum Value","First Maximum Hour","AQI","Daily Criteria Indicator","Tribe Name","State Name","County Name","City Name","Local Site Name","Address","MSA or CBSA Name","Data Source"
"06","037","1103","17215","6","34.06659","-118.22688","WGS84","Benzo[a]anthracene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.018","","0.018","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17220","6","34.06659","-118.22688","WGS84","Benzo[b]fluoranthene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.024","","0.024","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17204","6","34.06659","-118.22688","WGS84","Pyrene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.351","","0.351","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17208","6","34.06659","-118.22688","WGS84","Chrysene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.0396","","0.0396","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17211","6","34.06659","-118.22688","WGS84","Coronene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.024","","0.024","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17149","6","34.06659","-118.22688","WGS84","Fluorene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","1.81","","1.81","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17150","6","34.06659","-118.22688","WGS84","Phenanthrene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","3.63","","3.63","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17223","6","34.06659","-118.22688","WGS84","Benzo[k]fluoranthene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.009","","0.009","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17201","6","34.06659","-118.22688","WGS84","Fluoranthene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.578","","0.578","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88388","5","34.06659","-118.22688","WGS84","OP CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.228","","0.228","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88383","5","34.06659","-118.22688","WGS84","EC1 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.41934","","0.41934","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88384","5","34.06659","-118.22688","WGS84","EC2 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.10082","","0.10082","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17151","6","34.06659","-118.22688","WGS84","Anthracene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.0591","","0.0591","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88380","5","34.06659","-118.22688","WGS84","EC CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.409","","0.409","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17147","6","34.06659","-118.22688","WGS84","Acenaphthene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","2.25","","2.25","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88378","5","34.06659","-118.22688","WGS84","OP CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.117","","0.117","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88376","5","34.06659","-118.22688","WGS84","OC3 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.358","","0.358","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88377","5","34.06659","-118.22688","WGS84","OC4 CSN_Rev Unadjusted PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.24","","0.24","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88357","5","34.06659","-118.22688","WGS84","EC CSN_Rev Unadjusted PM2.5 LC TOT","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.298","","0.298","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88370","5","34.06659","-118.22688","WGS84","OC CSN_Rev Unadjusted PM2.5 LC TOR","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","1.171","","1.171","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88118","12","34.06659","-118.22688","WGS84","Cesium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88152","11","34.06659","-118.22688","WGS84","Phosphorus PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.008","","0.008","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88136","11","34.06659","-118.22688","WGS84","Nickel PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.001","","0.001","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88160","12","34.06659","-118.22688","WGS84","Tin PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.002","","0.002","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88115","11","34.06659","-118.22688","WGS84","Chlorine PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.024","","0.024","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88114","11","34.06659","-118.22688","WGS84","Copper PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.007","","0.007","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88118","11","34.06659","-118.22688","WGS84","Cesium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88128","11","34.06659","-118.22688","WGS84","Lead PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.002","","0.002","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88107","12","34.06659","-118.22688","WGS84","Barium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.003","","0.003","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88134","11","34.06659","-118.22688","WGS84","Molybdenum PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88183","11","34.06659","-118.22688","WGS84","Yttrium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88302","11","34.06659","-118.22688","WGS84","Sodium Ion Pm2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.15","","0.15","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88136","12","34.06659","-118.22688","WGS84","Nickel PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.001","","0.001","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88111","11","34.06659","-118.22688","WGS84","Calcium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.035","","0.035","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88112","11","34.06659","-118.22688","WGS84","Chromium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.004","","0.004","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88103","12","34.06659","-118.22688","WGS84","Arsenic PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88111","12","34.06659","-118.22688","WGS84","Calcium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.028","","0.028","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68109","11","34.06659","-118.22688","WGS84","Elapsed Sample Time","24 HOUR","","2023-05-24","2023","144","Minutes","None","","1","100.0000","","1440","","1440","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88103","11","34.06659","-118.22688","WGS84","Arsenic PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.001","","0.001","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88104","11","34.06659","-118.22688","WGS84","Aluminum PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.106","","0.106","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88113","11","34.06659","-118.22688","WGS84","Cobalt PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88110","11","34.06659","-118.22688","WGS84","Cadmium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68104","11","34.06659","-118.22688","WGS84","Ambient Max Temperature","24 HOUR","","2023-05-24","2023","144","Degrees Centigrade","None","","1","100.0000","","20.4","","20.4","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68106","11","34.06659","-118.22688","WGS84","Sample Min Baro Pressure","24 HOUR","","2023-05-24","2023","144","Millimeters (mercury)","None","","1","100.0000","","748","","748","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68108","11","34.06659","-118.22688","WGS84","Average Ambient Pressure","24 HOUR","","2023-05-24","2023","144","Millimeters (mercury)","None","","1","100.0000","","749","","749","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68107","11","34.06659","-118.22688","WGS84","Sample Max Baro Pressure","24 HOUR","","2023-05-24","2023","144","Millimeters (mercury)","None","","1","100.0000","","751","","751","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88102","11","34.06659","-118.22688","WGS84","Antimony PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0","","0","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68101","11","34.06659","-118.22688","WGS84","Sample Flow Rate- CV","24 HOUR","","2023-05-24","2023","144","Percent","None","","1","100.0000","","0.8","","0.8","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68102","11","34.06659","-118.22688","WGS84","Sample Volume","24 HOUR","","2023-05-24","2023","144","Cubic meter","None","","1","100.0000","","9.7","","9.7","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68103","11","34.06659","-118.22688","WGS84","Ambient Min Temperature","24 HOUR","","2023-05-24","2023","144","Degrees Centigrade","None","","1","100.0000","","13.8","","13.8","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","68105","11","34.06659","-118.22688","WGS84","Average Ambient Temperature","24 HOUR","","2023-05-24","2023","144","Degrees Centigrade","None","","1","100.0000","","16.4","","16.4","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","88107","11","34.06659","-118.22688","WGS84","Barium PM2.5 LC","24 HOUR","","2023-05-24","2023","144","Micrograms/cubic meter (LC)","None","","1","100.0000","","0.007","","0.007","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17243","6","34.06659","-118.22688","WGS84","Indeno[1,2,3-cd]pyrene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.017","","0.017","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17242","6","34.06659","-118.22688","WGS84","Benzo[a]pyrene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.016","","0.016","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
"06","037","1103","17237","6","34.06659","-118.22688","WGS84","Benzo[g,h,i]perylene (TSP) STP","24 HOUR","","2023-05-24","2023","144","Nanograms/cubic meter (25 C)","None","","1","100.0000","","0.036","","0.036","0",".","Y","","California","Los Angeles","Los Angeles","Los Angeles-North Main Street","1630 N MAIN ST, LOS ANGELES","Los Angeles-Long Beach-Anaheim, CA","AQS Data Mart"
